onset	duration	trial_type
0	7.5	Fixation
7.5	15	Scenes
22.5	7.5	Fixation
30	15	Scrambled
45	15	Scenes
60	15	Objects
75	7.5	Fixation
82.5	15	Objects
97.5	15	Scrambled
112.5	15	Objects
127.5	15	Scenes
142.5	7.5	Fixation
150	15	Scenes
165	7.5	Fixation
172.5	15	Scrambled
187.5	15	Objects
202.5	15	Scenes
217.5	15	Objects
232.5	15	Scrambled
247.5	15	Objects
262.5	15	Scrambled
277.5	15	Scenes
292.5	7.5	Fixation
300	15	Scrambled
315	7.5	Fixation
322.5	15	Scrambled
337.5	15	Objects
352.5	7.5	Fixation
360	15	Scenes
375	15	Scrambled
390	15	Objects
405	7.5	Fixation
412.5	15	Scenes
427.5	7.5	Fixation
435	7.5	Fixation
